id,synthetic,archetype,validation_confidence,archetype_distance,gender,age,education,employment,field,location,bank,tenure,digital_services,digital_frequency,digital_satisfaction,chatbot_interaction,perceived_usefulness,adoption_readiness,barriers,trust_privacy_barrier,governance_need,q14_1_ai_knowledge,q14_2_service_quality,q14_3_ai_credit_eval,q14_4_chatbot_preference,q14_5_privacy_concern,q14_6_job_replacement,q15_1_personalized_app,q15_2_fraud_detection_trust,q15_3_free_ai_advice,q15_4_transparency,q15_5_faster_ai_bank,q15_6_human_verification,q15_7_overall_readiness,q16_1_personalized_app,q16_2_fraud_detection_trust,q16_3_free_ai_advice,q16_4_transparency,q16_5_faster_ai_bank,q16_6_human_verification,q16_7_overall_readiness,q17_1_lack_knowledge,q17_2_data_misuse,q17_3_human_preference,q17_4_inaccurate_decisions,q17_5_extra_costs,comment
354,True,Cautious User,0.772,0.684,Mashkull,18-25,Bachelor,I/e papune,Teknologji / IT,Shkoder,Credins Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,3.333,3.25,3.333,3.667,3.75,5,4,2,4,3,3,5,4,2,5,3,2,3,5,3,2,5,3,2,3,2,4,3,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
355,True,Cautious User,0.944,0.169,Mashkull,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Tirane,Other,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit),Disa here ne jave,2,Po,3.667,3.5,4.5,4.333,4.5,5,5,2,2,5,5,4,4,3,5,4,5,3,4,4,4,5,4,5,3,4,4,5,4,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
356,True,Traditionalist,0.59,1.229,Mashkull,46-55,Arsim i mesem (gjimnaz/profesional),I/e dale ne pension,Ndertim / Inxhinieri,Qytet tjeter,OTP Bank,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Rralle ose kurre,3,Nuk jam i/e sigurt,4.0,4.25,4.167,4.333,3.75,2,4,4,3,5,4,5,4,2,4,5,3,5,5,5,2,4,5,3,5,3,4,5,4,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
357,True,Early Adopter,0.781,0.656,Femer,26-35,Bachelor,I/e punesuar,Ndertim / Inxhinieri,Tirane,BKT (Banka Kombetare Tregtare),3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,5,Po,3.667,4.75,2.833,3.0,3.25,3,4,2,5,4,3,5,5,5,5,5,3,4,4,5,5,5,5,2,4,2,3,3,2,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
358,True,Professional / Expert,0.685,0.945,Mashkull,36-45,Master,I/e punesuar,Teknologji / IT,Tirane,Credins Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Jo,4.667,2.25,3.0,3.667,4.25,5,5,4,4,4,3,3,5,1,5,3,5,2,3,5,1,5,4,5,2,1,4,2,3,4,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
359,True,Cautious User,0.674,0.978,Femer,26-35,Bachelor,I/e punesuar,Ndertim / Inxhinieri,Qytet tjeter,Raiffeisen Bank,Mbi 5 vjet,Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,5.0,2.75,3.833,3.667,3.75,2,5,5,2,4,5,4,5,3,4,2,4,2,4,5,3,4,2,4,2,4,3,5,4,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
360,True,Cautious User,0.764,0.707,Preferoj te mos pergjigjem,36-45,Bachelor,I/e dale ne pension,Bujqesi,Zone rurale,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Po,4.0,4.75,4.333,4.667,5.0,5,4,5,5,4,4,5,3,5,5,4,5,5,4,2,5,5,4,5,5,4,5,3,5,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
361,True,Early Adopter,0.652,1.044,Femer,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Korce,Raiffeisen Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,5,Jo,2.667,4.5,3.0,4.0,4.5,5,3,2,3,4,2,4,3,5,5,5,5,4,4,3,5,5,5,5,4,2,4,1,4,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
362,True,Traditionalist,0.52,1.44,Mashkull,55+,Arsim baze (9-vjecar),I/e papune,Administrate publike,Qytet tjeter,BKT (Banka Kombetare Tregtare),3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne muaj,3,Nuk jam i/e sigurt,4.667,2.25,3.333,2.667,2.75,3,4,5,3,4,4,2,5,2,3,2,4,3,2,5,2,3,1,4,3,2,2,5,2,5,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
363,True,Professional / Expert,0.71,0.869,Femer,46-55,Bachelor,I/e punesuar,Tregti / Sherbime,Tirane,Raiffeisen Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Jo,5.0,3.75,2.167,3.0,3.5,5,5,5,5,3,3,4,5,4,5,4,3,3,4,5,4,5,4,2,3,1,3,1,3,2,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
364,True,Traditionalist,0.78,0.66,Mashkull,55+,Bachelor,I/e punesuar,Ndertim / Inxhinieri,Shkoder,Raiffeisen Bank,1-3 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,2,Jo,3.0,2.5,4.833,5.0,5.0,2,3,1,3,5,5,3,5,2,5,2,5,3,3,5,2,4,2,5,3,5,5,5,5,4,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
365,True,Professional / Expert,0.805,0.584,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Administrate publike,Qytet tjeter,BKT (Banka Kombetare Tregtare),Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Po,5.0,4.75,2.833,3.667,4.25,4,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,4,5,5,5,1,4,3,3,2,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
366,True,Traditionalist,0.728,0.815,Femer,55+,Arsim baze (9-vjecar),I/e vetepunesuar,Tregti / Sherbime,Elbasan,BKT (Banka Kombetare Tregtare),3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne muaj,3,Nuk jam i/e sigurt,1.333,2.25,3.333,3.667,3.25,1,1,1,2,4,4,2,2,2,2,2,4,3,2,2,2,2,2,4,3,3,5,3,2,3,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
367,True,Early Adopter,0.735,0.794,Femer,26-35,Bachelor,I/e papune,Ndertim / Inxhinieri,Korce,Raiffeisen Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,5.0,4.25,2.0,2.667,2.75,5,5,5,4,4,2,4,5,4,3,5,4,4,4,5,4,3,5,4,4,1,2,1,2,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
368,True,Cautious User,0.753,0.741,Mashkull,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Bujqesi,Durres,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,4.667,3.5,3.167,3.667,4.0,3,5,4,5,4,5,4,5,3,4,3,5,4,4,5,3,4,3,5,4,3,4,2,3,3,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
369,True,Early Adopter,0.686,0.943,Mashkull,18-25,Bachelor,I/e vetepunesuar,Teknologji / IT,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Nje here ne jave,4,Po,4.333,4.75,2.167,2.333,2.5,4,5,3,5,4,1,4,5,5,3,5,4,5,4,5,5,3,5,4,5,2,2,3,1,1,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
370,True,Cautious User,0.813,0.562,Femer,46-55,Arsim baze (9-vjecar),I/e vetepunesuar,Ndertim / Inxhinieri,Durres,OTP Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Nuk jam i/e sigurt,3.0,4.25,4.333,4.667,4.75,3,4,2,5,4,5,5,3,5,4,3,5,4,5,3,5,4,3,5,4,3,5,5,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
371,True,Professional / Expert,0.572,1.284,Femer,18-25,Bachelor,I/e punesuar,Administrate publike,Qytet tjeter,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Nje here ne jave,5,Jo,4.667,4.75,1.833,2.0,3.25,5,5,5,3,2,4,5,4,4,5,5,4,5,5,4,4,4,5,4,5,1,2,2,2,2,"IA duhet te zbatohet gradualisht, me auditim, transparence dhe pergjegjesi te qarte institucionale."
372,True,Cautious User,0.809,0.574,Mashkull,46-55,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Elbasan,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,3.667,2.5,3.833,4.0,4.25,2,4,3,4,3,5,2,4,1,4,3,4,4,2,4,1,4,3,4,4,5,5,2,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
373,True,Cautious User,0.861,0.418,Femer,46-55,Bachelor,I/e punesuar,Arsim,Tirane,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,2,Po,3.0,3.0,4.5,4.667,4.75,2,2,4,4,5,5,3,3,3,5,4,5,2,3,3,3,5,4,5,2,4,5,5,4,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
374,True,Cautious User,0.792,0.623,Femer,26-35,Master,Student/e,Administrate publike,Shkoder,Raiffeisen Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Jo,4.0,3.75,3.0,3.333,4.5,4,3,4,5,2,3,3,5,4,5,3,5,5,3,5,4,5,3,5,5,1,5,3,3,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
375,True,Traditionalist,0.676,0.972,Femer,26-35,Master,I/e punesuar,Tregti / Sherbime,Qytet tjeter,OTP Bank,1-3 vjet,"E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Jo,1.667,2.0,3.0,2.667,3.25,1,2,2,1,4,3,1,1,2,5,2,4,3,1,1,1,5,2,4,3,3,2,4,2,3,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
376,True,Traditionalist,0.837,0.488,Preferoj te mos pergjigjem,26-35,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Ndertim / Inxhinieri,Zone rurale,OTP Bank,3-5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,4,Po,2.0,2.5,3.0,3.333,4.0,2,2,2,2,4,5,2,2,4,5,1,5,3,3,1,4,5,1,5,3,3,4,3,2,2,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
377,True,Cautious User,0.781,0.658,Mashkull,46-55,Arsim baze (9-vjecar),I/e punesuar,Ndertim / Inxhinieri,Durres,Raiffeisen Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,4,Po,2.667,4.0,4.5,5.0,4.75,4,4,2,3,5,5,4,2,4,5,3,4,5,4,2,4,5,3,4,5,3,5,5,5,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
378,True,Traditionalist,0.799,0.604,Mashkull,26-35,Bachelor,I/e punesuar,Administrate publike,Qytet tjeter,BKT (Banka Kombetare Tregtare),3-5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,4,Jo,3.667,2.75,4.167,4.333,4.0,3,5,2,3,5,3,3,4,3,4,2,4,3,3,4,3,4,2,4,3,4,3,4,5,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
379,True,Cautious User,0.766,0.702,Femer,18-25,Bachelor,I/e dale ne pension,Arsim,Durres,Intesa Sanpaolo Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Nuk jam i/e sigurt,3.333,3.75,3.5,3.667,3.75,4,2,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,5,4,4,2,4,4,3,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
380,True,Traditionalist,0.686,0.942,Femer,46-55,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Durres,BKT (Banka Kombetare Tregtare),1-3 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,4,Nuk jam i/e sigurt,1.667,1.0,4.5,5.0,4.5,3,1,2,1,5,4,1,2,1,4,1,4,1,1,2,1,4,1,4,1,5,5,5,5,2,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
381,True,Cautious User,0.889,0.333,Mashkull,46-55,Bachelor,I/e punesuar,Shendetesi / Mjekesi,Korce,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Jo,4.0,3.5,4.667,5.0,5.0,3,4,4,4,5,5,3,4,5,5,4,5,2,3,3,5,5,5,5,2,4,5,4,5,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
382,True,Cautious User,0.703,0.892,Femer,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Tirane,Other,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Jo,2.333,3.5,3.333,4.0,3.75,3,1,4,4,5,5,4,2,3,3,4,5,3,5,2,3,3,4,5,3,2,3,3,4,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
383,True,Cautious User,0.709,0.872,Femer,46-55,Arsim baze (9-vjecar),I/e punesuar,Tregti / Sherbime,Qytet tjeter,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Jo,3.667,1.75,3.0,4.333,4.25,2,3,4,3,5,5,2,4,2,4,2,5,1,2,4,2,5,2,5,1,1,4,2,4,2,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
384,True,Professional / Expert,0.635,1.095,Femer,36-45,Master,I/e dale ne pension,Ndertim / Inxhinieri,Tirane,Intesa Sanpaolo Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,2.333,3.75,3.5,4.0,4.25,5,2,3,2,4,3,4,2,4,5,3,4,4,4,2,4,5,3,4,5,2,4,4,4,3,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
385,True,Cautious User,0.753,0.741,Femer,26-35,Master,I/e dale ne pension,Tregti / Sherbime,Tirane,Raiffeisen Bank,1-3 vjet,Karta debiti/krediti per pagesa online,Disa here ne jave,3,Nuk jam i/e sigurt,4.667,3.5,2.833,3.667,4.0,4,5,4,3,4,1,4,5,2,5,3,4,5,4,5,1,5,3,4,5,1,4,2,3,3,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
386,True,Traditionalist,0.877,0.369,Mashkull,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Administrate publike,Durres,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Jo,3.333,2.25,4.0,4.0,4.25,3,3,3,1,5,4,1,4,2,5,3,5,3,1,4,1,5,3,5,2,3,3,5,4,4,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
387,True,Cautious User,0.594,1.217,Mashkull,55+,Arsim baze (9-vjecar),I/e punesuar,Bujqesi,Tirane,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,1,Po,1.333,3.5,4.0,4.333,4.25,3,2,1,4,5,5,5,1,3,4,3,5,3,5,1,3,4,3,5,3,3,5,4,3,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
388,True,Early Adopter,0.548,1.356,Femer,18-25,Bachelor,I/e dale ne pension,Tregti / Sherbime,Qytet tjeter,Credins Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,5,Nuk jam i/e sigurt,4.0,4.5,1.5,1.0,2.5,4,3,4,4,1,2,5,5,5,5,5,3,3,5,5,5,5,5,4,3,1,1,1,1,4,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
389,True,Cautious User,0.826,0.523,Mashkull,55+,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Administrate publike,Elbasan,Credins Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,5,Jo,2.667,3.5,4.167,4.333,4.75,4,2,2,4,4,5,4,4,3,5,4,5,3,4,4,3,5,4,5,3,3,5,4,4,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
390,True,Cautious User,0.809,0.574,Mashkull,18-25,Bachelor,I/e punesuar,Arsim,Durres,Raiffeisen Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Jo,3.0,4.25,3.833,4.333,4.5,4,4,2,5,4,5,4,3,5,4,4,5,4,4,3,5,5,4,5,4,2,4,3,5,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
391,True,Traditionalist,0.902,0.295,Femer,46-55,Arsim baze (9-vjecar),I/e dale ne pension,Tregti / Sherbime,Tirane,Intesa Sanpaolo Bank,1-3 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Po,3.0,2.25,4.0,3.667,4.0,1,2,2,1,3,5,3,5,2,4,1,4,3,3,5,2,4,1,4,3,5,5,4,3,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
392,True,Traditionalist,0.927,0.22,Femer,26-35,Bachelor,Student/e,Tregti / Sherbime,Tirane,Intesa Sanpaolo Bank,3-5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,2,Po,2.333,2.5,4.333,4.333,4.25,2,2,2,3,5,4,2,3,4,5,2,4,2,2,3,4,5,2,4,2,5,4,5,4,3,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
393,True,Professional / Expert,0.785,0.644,Mashkull,18-25,Bachelor,I/e punesuar,Administrate publike,Elbasan,Other,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne jave,3,Po,4.667,4.5,3.167,3.667,3.75,5,5,4,5,4,3,5,5,5,5,4,3,4,5,5,5,5,4,3,4,1,4,3,3,4,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
394,True,Early Adopter,0.735,0.794,Mashkull,26-35,Bachelor,I/e papune,Arsim,Durres,Raiffeisen Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,2,Jo,4.0,4.25,2.333,2.667,2.75,5,3,4,5,4,2,3,5,5,5,4,2,5,3,5,5,5,4,2,5,2,3,2,1,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
395,True,Professional / Expert,0.801,0.598,Femer,18-25,Bachelor,I/e punesuar,Administrate publike,Zone rurale,Intesa Sanpaolo Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Po,4.333,4.25,3.0,4.0,3.75,4,4,4,4,5,4,4,5,4,5,5,3,4,4,5,4,5,5,3,4,1,3,2,4,3,"IA duhet te zbatohet gradualisht, me auditim, transparence dhe pergjegjesi te qarte institucionale."
396,True,Early Adopter,0.704,0.889,Femer,26-35,Bachelor,I/e papune,Ndertim / Inxhinieri,Vlore,Other,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,5,Po,5.0,3.25,2.667,2.667,3.0,3,5,5,4,4,2,3,5,4,3,2,5,4,3,5,4,3,1,4,3,2,2,2,2,4,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
397,True,Professional / Expert,0.854,0.438,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Tirane,Raiffeisen Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,4.333,3.25,3.0,4.0,4.5,5,4,4,2,4,5,4,5,4,5,3,5,2,4,5,3,5,3,5,2,1,4,3,4,2,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
398,True,Cautious User,0.708,0.875,Femer,26-35,Master,I/e vetepunesuar,Arsim,Tirane,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Jo,4.667,4.75,4.667,5.0,4.75,3,5,4,4,5,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,3,5,5,5,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
399,True,Cautious User,0.769,0.694,Mashkull,26-35,Bachelor,I/e punesuar,Teknologji / IT,Durres,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne jave,3,Jo,3.667,4.75,4.333,4.333,4.5,4,3,5,4,5,5,4,3,5,5,5,5,5,4,3,5,5,5,5,5,4,5,4,3,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
400,True,Cautious User,0.82,0.54,Femer,26-35,Bachelor,I/e vetepunesuar,Bujqesi,Shkoder,Credins Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Jo,4.0,2.75,3.833,4.333,4.0,2,3,4,3,5,5,2,5,4,5,2,3,3,1,5,4,5,1,4,2,2,5,3,3,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
